subject_id,image,n_fix_clean,n_valid_trans
7,mood_46.jpg,18.0,17.0
7,noi_047.jpg,19.0,18.0
7,noi_048.jpg,14.0,13.0
7,noi_049.jpg,19.0,18.0
7,noi_050.jpg,19.0,18.0
7,noi_051.jpg,17.0,16.0
7,noi_052.jpg,16.0,15.0
7,noi_053.jpg,16.0,15.0
7,outman_054.jpg,20.0,19.0
7,outman_055.jpg,19.0,18.0
7,outman_056.jpg,19.0,18.0
7,outman_057.jpg,18.0,17.0
7,outman_058.jpg,14.0,13.0
7,outman_059.jpg,20.0,19.0
7,outman_060.jpg,19.0,18.0
7,outman_061.jpg,20.0,19.0
7,pat_066.jpg,17.0,16.0
7,pat_067.jpg,17.0,16.0
7,pat_068.jpg,14.0,13.0
7,pat_069.jpg,16.0,15.0
7,pat_070.jpg,15.0,14.0
7,patch_062.jpg,20.0,19.0
7,patch_063.jpg,17.0,16.0
7,patch_064.jpg,20.0,19.0
7,patch_065.jpg,17.0,16.0
7,por_071.jpg,13.0,12.0
7,por_072.jpg,19.0,18.0
7,por_073.jpg,17.0,16.0
7,por_074.jpg,19.0,18.0
7,rand_075.jpg,20.0,19.0
7,rand_076.jpg,19.0,18.0
7,rand_077.jpg,14.0,13.0
7,rand_078.jpg,19.0,18.0
7,rand_079.jpg,19.0,18.0
7,sat_080.jpg,21.0,20.0
7,sat_081.jpg,20.0,19.0
7,sat_082.jpg,19.0,18.0
7,sat_083.jpg,15.0,14.0
7,sat_084.jpg,17.0,16.0
7,sat_085.jpg,17.0,16.0
7,sat_086.jpg,21.0,20.0
7,sat_087.jpg,17.0,16.0
7,soc_088.jpg,22.0,21.0
7,soc_089.jpg,21.0,20.0
7,soc_090.jpg,18.0,17.0
7,soc_091.jpg,23.0,22.0
7,soc_092.jpg,13.0,12.0
7,soc_093.jpg,19.0,18.0
7,soc_094.jpg,16.0,15.0
7,soc_095.jpg,19.0,18.0
7,soc_096.jpg,17.0,16.0
7,soc_097.jpg,19.0,18.0
7,soc_098.jpg,17.0,16.0
7,soc_099.jpg,20.0,19.0
7,soc_100.jpg,18.0,17.0
8,act_001.jpg,14.0,13.0
8,act_002.jpg,13.0,12.0
8,act_003.jpg,15.0,14.0
8,act_004.jpg,17.0,16.0
8,act_005.jpg,12.0,11.0
8,art_006.jpg,14.0,13.0
8,art_007.jpg,19.0,18.0
8,art_008.jpg,12.0,11.0
8,art_009.jpg,13.0,12.0
8,art_010.jpg,14.0,13.0
8,art_011.jpg,14.0,13.0
8,cat_012.jpg,12.0,11.0
8,cat_013.jpg,20.0,19.0
8,cat_014.jpg,17.0,16.0
8,cat_015.jpg,13.0,12.0
8,ind_016.jpg,14.0,13.0
8,ind_017.jpg,14.0,13.0
8,ind_018.jpg,14.0,13.0
8,ind_019.jpg,16.0,15.0
8,ind_020.jpg,15.0,14.0
8,ind_021.jpg,13.0,12.0
8,ind_022.jpg,13.0,12.0
8,ind_023.jpg,13.0,12.0
8,ind_024.jpg,16.0,15.0
8,ind_025.jpg,15.0,14.0
8,land_026.jpg,17.0,16.0
8,land_027.jpg,12.0,11.0
8,land_028.jpg,16.0,15.0
8,land_029.jpg,17.0,16.0
8,land_030.jpg,12.0,11.0
8,low_031.jpg,9.0,8.0
8,low_032.jpg,16.0,15.0
8,low_033.jpg,11.0,10.0
8,low_034.jpg,7.0,6.0
8,low_035.jpg,14.0,13.0
8,low_036.jpg,13.0,12.0
8,mood_37.jpg,16.0,15.0
8,mood_38.jpg,14.0,13.0
8,mood_39.jpg,16.0,15.0
8,mood_40.jpg,15.0,14.0
8,mood_41.jpg,12.0,11.0
8,mood_42.jpg,12.0,11.0
8,mood_43.jpg,11.0,10.0
8,mood_44.jpg,14.0,13.0
8,mood_45.jpg,15.0,14.0
8,mood_46.jpg,14.0,13.0
8,noi_047.jpg,13.0,12.0
8,noi_048.jpg,13.0,12.0
8,noi_049.jpg,12.0,11.0
8,noi_050.jpg,13.0,12.0
8,noi_051.jpg,14.0,13.0
8,noi_052.jpg,13.0,12.0
8,noi_053.jpg,17.0,16.0
8,outman_054.jpg,14.0,13.0
8,outman_055.jpg,16.0,15.0
8,outman_056.jpg,13.0,12.0
8,outman_057.jpg,12.0,11.0
8,outman_058.jpg,12.0,11.0
8,outman_059.jpg,16.0,15.0
8,outman_060.jpg,14.0,13.0
8,outman_061.jpg,12.0,11.0
8,pat_066.jpg,11.0,10.0
8,pat_067.jpg,12.0,11.0
8,pat_068.jpg,15.0,14.0
8,pat_069.jpg,10.0,9.0
8,pat_070.jpg,13.0,12.0
8,patch_062.jpg,14.0,13.0
8,patch_063.jpg,18.0,17.0
8,patch_064.jpg,13.0,12.0
8,patch_065.jpg,14.0,13.0
8,por_071.jpg,18.0,17.0
8,por_072.jpg,14.0,13.0
8,por_073.jpg,3.0,2.0
8,por_074.jpg,13.0,12.0
8,rand_075.jpg,14.0,13.0
8,rand_076.jpg,10.0,9.0
8,rand_077.jpg,14.0,13.0
8,rand_078.jpg,12.0,11.0
8,rand_079.jpg,15.0,14.0
8,sat_080.jpg,11.0,10.0
8,sat_081.jpg,14.0,13.0
8,sat_082.jpg,15.0,14.0
8,sat_083.jpg,14.0,13.0
8,sat_084.jpg,15.0,14.0
8,sat_085.jpg,14.0,13.0
8,sat_086.jpg,14.0,13.0
8,sat_087.jpg,11.0,10.0
8,soc_088.jpg,12.0,11.0
8,soc_089.jpg,20.0,19.0
8,soc_090.jpg,14.0,13.0
8,soc_091.jpg,17.0,16.0
8,soc_092.jpg,11.0,10.0
8,soc_093.jpg,13.0,12.0
8,soc_094.jpg,14.0,13.0
8,soc_095.jpg,9.0,8.0
8,soc_096.jpg,13.0,12.0
8,soc_097.jpg,12.0,11.0
8,soc_098.jpg,15.0,14.0
8,soc_099.jpg,10.0,9.0
8,soc_100.jpg,13.0,12.0
9,act_001.jpg,15.0,14.0
9,act_002.jpg,5.0,4.0
9,act_003.jpg,13.0,12.0
9,act_004.jpg,17.0,16.0
9,act_005.jpg,13.0,12.0
9,art_006.jpg,12.0,11.0
9,art_007.jpg,15.0,14.0
9,art_008.jpg,13.0,12.0
9,art_009.jpg,12.0,11.0
9,art_010.jpg,12.0,11.0
9,art_011.jpg,15.0,14.0
9,cat_012.jpg,12.0,11.0
9,cat_013.jpg,13.0,12.0
9,cat_014.jpg,17.0,16.0
9,cat_015.jpg,6.0,5.0
9,ind_016.jpg,15.0,14.0
9,ind_017.jpg,16.0,15.0
9,ind_018.jpg,10.0,9.0
9,ind_019.jpg,9.0,8.0
9,ind_020.jpg,14.0,13.0
9,ind_021.jpg,16.0,15.0
9,ind_022.jpg,16.0,15.0
9,ind_023.jpg,16.0,15.0
9,ind_024.jpg,17.0,16.0
9,ind_025.jpg,14.0,13.0
9,land_026.jpg,8.0,7.0
9,land_027.jpg,13.0,12.0
9,land_028.jpg,13.0,12.0
9,land_029.jpg,10.0,9.0
9,land_030.jpg,10.0,9.0
9,low_031.jpg,11.0,10.0
9,low_032.jpg,9.0,8.0
9,low_033.jpg,15.0,14.0
9,low_034.jpg,11.0,10.0
9,low_035.jpg,11.0,10.0
9,low_036.jpg,10.0,9.0
9,mood_37.jpg,17.0,16.0
9,mood_38.jpg,19.0,18.0
9,mood_39.jpg,13.0,12.0
9,mood_40.jpg,15.0,14.0
9,mood_41.jpg,10.0,9.0
9,mood_42.jpg,17.0,16.0
9,mood_43.jpg,15.0,14.0
9,mood_44.jpg,14.0,13.0
9,mood_45.jpg,17.0,16.0
9,mood_46.jpg,17.0,16.0
9,noi_047.jpg,9.0,8.0
9,noi_048.jpg,13.0,12.0
9,noi_049.jpg,16.0,15.0
9,noi_050.jpg,3.0,2.0
9,noi_051.jpg,8.0,7.0
9,noi_052.jpg,11.0,10.0
9,noi_053.jpg,14.0,13.0
9,outman_054.jpg,15.0,14.0
9,outman_055.jpg,13.0,12.0
9,outman_056.jpg,4.0,3.0
9,outman_057.jpg,10.0,9.0
9,outman_058.jpg,11.0,10.0
9,outman_059.jpg,12.0,11.0
9,outman_060.jpg,9.0,8.0
9,outman_061.jpg,15.0,14.0
9,pat_066.jpg,13.0,12.0
9,pat_067.jpg,13.0,12.0
9,pat_068.jpg,12.0,11.0
9,pat_069.jpg,14.0,13.0
9,pat_070.jpg,18.0,17.0
9,patch_062.jpg,16.0,15.0
9,patch_063.jpg,13.0,12.0
9,patch_064.jpg,11.0,10.0
9,patch_065.jpg,10.0,9.0
9,por_071.jpg,14.0,13.0
9,por_072.jpg,17.0,16.0
9,por_073.jpg,19.0,18.0
9,por_074.jpg,15.0,14.0
9,rand_075.jpg,14.0,13.0
9,rand_076.jpg,16.0,15.0
9,rand_077.jpg,12.0,11.0
9,rand_078.jpg,13.0,12.0
9,rand_079.jpg,12.0,11.0
9,sat_080.jpg,9.0,8.0
9,sat_081.jpg,13.0,12.0
9,sat_082.jpg,17.0,16.0
9,sat_083.jpg,8.0,7.0
9,sat_084.jpg,13.0,12.0
9,sat_085.jpg,12.0,11.0
9,sat_086.jpg,14.0,13.0
9,sat_087.jpg,14.0,13.0
9,soc_088.jpg,13.0,12.0
9,soc_089.jpg,14.0,13.0
9,soc_090.jpg,16.0,15.0
9,soc_091.jpg,16.0,15.0
9,soc_092.jpg,15.0,14.0
9,soc_093.jpg,18.0,17.0
9,soc_094.jpg,18.0,17.0
9,soc_095.jpg,16.0,15.0
9,soc_096.jpg,14.0,13.0
9,soc_097.jpg,13.0,12.0
9,soc_098.jpg,17.0,16.0
9,soc_099.jpg,7.0,6.0
9,soc_100.jpg,17.0,16.0
11,act_001.jpg,16.0,15.0
11,act_002.jpg,17.0,16.0
11,act_003.jpg,18.0,17.0
11,act_004.jpg,14.0,13.0
11,act_005.jpg,18.0,17.0
11,art_006.jpg,16.0,15.0
11,art_007.jpg,15.0,14.0
11,art_008.jpg,16.0,15.0
11,art_009.jpg,15.0,14.0
11,art_010.jpg,15.0,14.0
11,art_011.jpg,16.0,15.0
11,cat_012.jpg,14.0,13.0
11,cat_013.jpg,15.0,14.0
11,cat_014.jpg,19.0,18.0
11,cat_015.jpg,12.0,11.0
11,ind_016.jpg,17.0,16.0
11,ind_017.jpg,15.0,14.0
11,ind_018.jpg,15.0,14.0
11,ind_019.jpg,14.0,13.0
11,ind_020.jpg,14.0,13.0
11,ind_021.jpg,18.0,17.0
11,ind_022.jpg,18.0,17.0
11,ind_023.jpg,15.0,14.0
11,ind_024.jpg,17.0,16.0
11,ind_025.jpg,17.0,16.0
11,land_026.jpg,15.0,14.0
11,land_027.jpg,18.0,17.0
11,land_028.jpg,13.0,12.0
11,land_029.jpg,13.0,12.0
11,land_030.jpg,13.0,12.0
11,low_031.jpg,14.0,13.0
11,low_032.jpg,13.0,12.0
11,low_033.jpg,16.0,15.0
11,low_034.jpg,15.0,14.0
11,low_035.jpg,14.0,13.0
11,low_036.jpg,13.0,12.0
11,mood_37.jpg,19.0,18.0
11,mood_38.jpg,18.0,17.0
11,mood_39.jpg,17.0,16.0
11,mood_40.jpg,17.0,16.0
11,mood_41.jpg,12.0,11.0
11,mood_42.jpg,15.0,14.0
11,mood_43.jpg,16.0,15.0
11,mood_44.jpg,16.0,15.0
11,mood_45.jpg,17.0,16.0
11,mood_46.jpg,16.0,15.0
11,noi_047.jpg,14.0,13.0
11,noi_048.jpg,14.0,13.0
11,noi_049.jpg,15.0,14.0
11,noi_050.jpg,14.0,13.0
11,noi_051.jpg,14.0,13.0
11,noi_052.jpg,14.0,13.0
11,noi_053.jpg,15.0,14.0
11,outman_054.jpg,13.0,12.0
11,outman_055.jpg,13.0,12.0
11,outman_056.jpg,14.0,13.0
11,outman_057.jpg,15.0,14.0
11,outman_058.jpg,15.0,14.0
11,outman_059.jpg,14.0,13.0
11,outman_060.jpg,12.0,11.0
11,outman_061.jpg,17.0,16.0
11,pat_066.jpg,15.0,14.0
11,pat_067.jpg,17.0,16.0
11,pat_068.jpg,15.0,14.0
11,pat_069.jpg,14.0,13.0
11,pat_070.jpg,17.0,16.0
11,patch_062.jpg,16.0,15.0
11,patch_063.jpg,19.0,18.0
11,patch_064.jpg,16.0,15.0
11,patch_065.jpg,17.0,16.0
11,por_071.jpg,17.0,16.0
11,por_072.jpg,16.0,15.0
11,por_073.jpg,13.0,12.0
11,por_074.jpg,15.0,14.0
11,rand_075.jpg,16.0,15.0
11,rand_076.jpg,15.0,14.0
11,rand_077.jpg,17.0,16.0
11,rand_078.jpg,16.0,15.0
11,rand_079.jpg,15.0,14.0
11,sat_080.jpg,15.0,14.0
11,sat_081.jpg,14.0,13.0
11,sat_082.jpg,13.0,12.0
11,sat_083.jpg,13.0,12.0
11,sat_084.jpg,16.0,15.0
11,sat_085.jpg,15.0,14.0
11,sat_086.jpg,15.0,14.0
11,sat_087.jpg,14.0,13.0
11,soc_088.jpg,16.0,15.0
11,soc_089.jpg,18.0,17.0
11,soc_090.jpg,17.0,16.0
11,soc_091.jpg,13.0,12.0
11,soc_092.jpg,18.0,17.0
11,soc_093.jpg,13.0,12.0
11,soc_094.jpg,17.0,16.0
11,soc_095.jpg,13.0,12.0
11,soc_096.jpg,15.0,14.0
11,soc_097.jpg,11.0,10.0
11,soc_098.jpg,14.0,13.0
11,soc_099.jpg,13.0,12.0
11,soc_100.jpg,13.0,12.0
12,act_001.jpg,19.0,18.0
12,act_002.jpg,21.0,20.0
12,act_003.jpg,23.0,22.0
12,act_004.jpg,19.0,18.0
12,act_005.jpg,18.0,17.0
12,art_006.jpg,20.0,19.0
12,art_007.jpg,24.0,23.0
12,art_008.jpg,19.0,18.0
12,art_009.jpg,19.0,18.0
12,art_010.jpg,21.0,20.0
12,art_011.jpg,19.0,18.0
12,cat_012.jpg,22.0,21.0
12,cat_013.jpg,21.0,20.0
12,cat_014.jpg,17.0,16.0
12,cat_015.jpg,21.0,20.0
12,ind_016.jpg,19.0,18.0
12,ind_017.jpg,20.0,19.0
12,ind_018.jpg,19.0,18.0
12,ind_019.jpg,21.0,20.0
12,ind_020.jpg,19.0,18.0
12,ind_021.jpg,20.0,19.0
12,ind_022.jpg,17.0,16.0
12,ind_023.jpg,20.0,19.0
12,ind_024.jpg,19.0,18.0
12,ind_025.jpg,17.0,16.0
12,land_026.jpg,20.0,19.0
12,land_027.jpg,17.0,16.0
12,land_028.jpg,19.0,18.0
12,land_029.jpg,21.0,20.0
12,land_030.jpg,17.0,16.0
12,low_031.jpg,18.0,17.0
12,low_032.jpg,15.0,14.0
12,low_033.jpg,18.0,17.0
12,low_034.jpg,16.0,15.0
12,low_035.jpg,18.0,17.0
12,low_036.jpg,14.0,13.0
12,mood_37.jpg,18.0,17.0
12,mood_38.jpg,21.0,20.0
12,mood_39.jpg,20.0,19.0
12,mood_40.jpg,19.0,18.0
12,mood_41.jpg,21.0,20.0
12,mood_42.jpg,19.0,18.0
12,mood_43.jpg,22.0,21.0
12,mood_44.jpg,20.0,19.0
12,mood_45.jpg,21.0,20.0
12,mood_46.jpg,19.0,18.0
12,noi_047.jpg,21.0,20.0
12,noi_048.jpg,18.0,17.0
12,noi_049.jpg,15.0,14.0
12,noi_050.jpg,17.0,16.0
12,noi_051.jpg,18.0,17.0
12,noi_052.jpg,19.0,18.0
12,noi_053.jpg,17.0,16.0
12,outman_054.jpg,21.0,20.0
12,outman_055.jpg,21.0,20.0
12,outman_056.jpg,21.0,20.0
12,outman_057.jpg,22.0,21.0
12,outman_058.jpg,17.0,16.0
12,outman_059.jpg,21.0,20.0
12,outman_060.jpg,19.0,18.0
12,outman_061.jpg,18.0,17.0
12,pat_066.jpg,17.0,16.0
12,pat_067.jpg,20.0,19.0
12,pat_068.jpg,16.0,15.0
12,pat_069.jpg,19.0,18.0
12,pat_070.jpg,21.0,20.0
12,patch_062.jpg,20.0,19.0
12,patch_063.jpg,17.0,16.0
12,patch_064.jpg,19.0,18.0
12,patch_065.jpg,18.0,17.0
12,por_071.jpg,16.0,15.0
12,por_072.jpg,17.0,16.0
12,por_073.jpg,19.0,18.0
12,por_074.jpg,17.0,16.0
12,rand_075.jpg,18.0,17.0
12,rand_076.jpg,18.0,17.0
12,rand_077.jpg,17.0,16.0
12,rand_078.jpg,17.0,16.0
12,rand_079.jpg,17.0,16.0
12,sat_080.jpg,19.0,18.0
12,sat_081.jpg,18.0,17.0
12,sat_082.jpg,21.0,20.0
12,sat_083.jpg,21.0,20.0
12,sat_084.jpg,16.0,15.0
12,sat_085.jpg,18.0,17.0
12,sat_086.jpg,21.0,20.0
12,sat_087.jpg,21.0,20.0
12,soc_088.jpg,18.0,17.0
12,soc_089.jpg,20.0,19.0
12,soc_090.jpg,18.0,17.0
12,soc_091.jpg,23.0,22.0
12,soc_092.jpg,21.0,20.0
12,soc_093.jpg,17.0,16.0
12,soc_094.jpg,19.0,18.0
12,soc_095.jpg,18.0,17.0
12,soc_096.jpg,19.0,18.0
12,soc_097.jpg,21.0,20.0
12,soc_098.jpg,19.0,18.0
12,soc_099.jpg,19.0,18.0
12,soc_100.jpg,18.0,17.0
13,act_001.jpg,14.0,13.0
13,act_002.jpg,13.0,12.0
13,act_003.jpg,14.0,13.0
13,act_004.jpg,8.0,7.0
13,act_005.jpg,11.0,10.0
13,art_006.jpg,11.0,10.0
13,art_007.jpg,9.0,8.0
13,art_008.jpg,12.0,11.0
13,art_009.jpg,13.0,12.0
13,art_010.jpg,14.0,13.0
13,art_011.jpg,10.0,9.0
13,cat_012.jpg,11.0,10.0
13,cat_013.jpg,6.0,5.0
13,cat_014.jpg,10.0,9.0
13,cat_015.jpg,13.0,12.0
13,ind_016.jpg,11.0,10.0
13,ind_017.jpg,13.0,12.0
13,ind_018.jpg,11.0,10.0
13,ind_019.jpg,19.0,18.0
13,ind_020.jpg,12.0,11.0
13,ind_021.jpg,7.0,6.0
13,ind_022.jpg,10.0,9.0
13,ind_023.jpg,,
13,ind_024.jpg,9.0,8.0
13,ind_025.jpg,18.0,17.0
13,land_026.jpg,11.0,10.0
13,land_027.jpg,12.0,11.0
13,land_028.jpg,10.0,9.0
13,land_029.jpg,12.0,11.0
13,land_030.jpg,10.0,9.0
13,low_031.jpg,12.0,11.0
13,low_032.jpg,20.0,19.0
13,low_033.jpg,11.0,10.0
13,low_034.jpg,16.0,15.0
13,low_035.jpg,13.0,12.0
13,low_036.jpg,14.0,13.0
13,mood_37.jpg,15.0,14.0
13,mood_38.jpg,14.0,13.0
13,mood_39.jpg,16.0,15.0
13,mood_40.jpg,15.0,14.0
13,mood_41.jpg,14.0,13.0
13,mood_42.jpg,11.0,10.0
13,mood_43.jpg,14.0,13.0
13,mood_44.jpg,17.0,16.0
13,mood_45.jpg,14.0,13.0
13,mood_46.jpg,18.0,17.0
13,noi_047.jpg,12.0,11.0
13,noi_048.jpg,11.0,10.0
13,noi_049.jpg,10.0,9.0
13,noi_050.jpg,12.0,11.0
13,noi_051.jpg,12.0,11.0
13,noi_052.jpg,12.0,11.0
13,noi_053.jpg,9.0,8.0
13,outman_054.jpg,14.0,13.0
13,outman_055.jpg,11.0,10.0
13,outman_056.jpg,13.0,12.0
13,outman_057.jpg,10.0,9.0
13,outman_058.jpg,11.0,10.0
13,outman_059.jpg,11.0,10.0
13,outman_060.jpg,15.0,14.0
13,outman_061.jpg,12.0,11.0
13,pat_066.jpg,8.0,7.0
13,pat_067.jpg,12.0,11.0
13,pat_068.jpg,14.0,13.0
13,pat_069.jpg,,
13,pat_070.jpg,14.0,13.0
13,patch_062.jpg,12.0,11.0
13,patch_063.jpg,6.0,5.0
13,patch_064.jpg,12.0,11.0
13,patch_065.jpg,10.0,9.0
13,por_071.jpg,14.0,13.0
13,por_072.jpg,8.0,7.0
13,por_073.jpg,7.0,6.0
13,por_074.jpg,15.0,14.0
13,rand_075.jpg,13.0,12.0
13,rand_076.jpg,10.0,9.0
13,rand_077.jpg,9.0,8.0
13,rand_078.jpg,10.0,9.0
13,rand_079.jpg,13.0,12.0
13,sat_080.jpg,13.0,12.0
13,sat_081.jpg,16.0,15.0
13,sat_082.jpg,14.0,13.0
13,sat_083.jpg,10.0,9.0
13,sat_084.jpg,15.0,14.0
13,sat_085.jpg,14.0,13.0
13,sat_086.jpg,11.0,10.0
13,sat_087.jpg,13.0,12.0
13,soc_088.jpg,13.0,12.0
13,soc_089.jpg,12.0,11.0
13,soc_090.jpg,12.0,11.0
13,soc_091.jpg,15.0,14.0
13,soc_092.jpg,8.0,7.0
13,soc_093.jpg,16.0,15.0
13,soc_094.jpg,13.0,12.0
13,soc_095.jpg,12.0,11.0
13,soc_096.jpg,11.0,10.0
13,soc_097.jpg,13.0,12.0
13,soc_098.jpg,13.0,12.0
13,soc_099.jpg,13.0,12.0
13,soc_100.jpg,9.0,8.0
16,act_001.jpg,12.0,11.0
16,act_002.jpg,17.0,16.0
16,act_003.jpg,17.0,16.0
16,act_004.jpg,14.0,13.0
16,act_005.jpg,17.0,16.0
16,art_006.jpg,18.0,17.0
16,art_007.jpg,22.0,21.0
16,art_008.jpg,14.0,13.0
16,art_009.jpg,16.0,15.0
16,art_010.jpg,16.0,15.0
16,art_011.jpg,16.0,15.0
16,cat_012.jpg,18.0,17.0
16,cat_013.jpg,20.0,19.0
16,cat_014.jpg,22.0,21.0
16,cat_015.jpg,16.0,15.0
16,ind_016.jpg,15.0,14.0
16,ind_017.jpg,14.0,13.0
16,ind_018.jpg,19.0,18.0
16,ind_019.jpg,18.0,17.0
16,ind_020.jpg,13.0,12.0
16,ind_021.jpg,16.0,15.0
16,ind_022.jpg,15.0,14.0
16,ind_023.jpg,19.0,18.0
16,ind_024.jpg,16.0,15.0
16,ind_025.jpg,18.0,17.0
16,land_026.jpg,18.0,17.0
16,land_027.jpg,18.0,17.0
16,land_028.jpg,15.0,14.0
16,land_029.jpg,11.0,10.0
16,land_030.jpg,16.0,15.0
16,low_031.jpg,18.0,17.0
16,low_032.jpg,17.0,16.0
16,low_033.jpg,15.0,14.0
16,low_034.jpg,18.0,17.0
16,low_035.jpg,15.0,14.0
16,low_036.jpg,14.0,13.0
16,mood_37.jpg,17.0,16.0
16,mood_38.jpg,18.0,17.0
16,mood_39.jpg,16.0,15.0
16,mood_40.jpg,16.0,15.0
16,mood_41.jpg,17.0,16.0
16,mood_42.jpg,17.0,16.0
16,mood_43.jpg,18.0,17.0
16,mood_44.jpg,17.0,16.0
16,mood_45.jpg,16.0,15.0
16,mood_46.jpg,15.0,14.0
16,noi_047.jpg,13.0,12.0
16,noi_048.jpg,14.0,13.0
16,noi_049.jpg,16.0,15.0
16,noi_050.jpg,19.0,18.0
16,noi_051.jpg,17.0,16.0
16,noi_052.jpg,17.0,16.0
16,noi_053.jpg,16.0,15.0
16,outman_054.jpg,14.0,13.0
16,outman_055.jpg,16.0,15.0
16,outman_056.jpg,14.0,13.0
16,outman_057.jpg,14.0,13.0
16,outman_058.jpg,18.0,17.0
16,outman_059.jpg,14.0,13.0
16,outman_060.jpg,12.0,11.0
16,outman_061.jpg,14.0,13.0
16,pat_066.jpg,16.0,15.0
16,pat_067.jpg,15.0,14.0
16,pat_068.jpg,20.0,19.0
16,pat_069.jpg,17.0,16.0
16,pat_070.jpg,20.0,19.0
16,patch_062.jpg,14.0,13.0
16,patch_063.jpg,18.0,17.0
16,patch_064.jpg,16.0,15.0
16,patch_065.jpg,10.0,9.0
16,por_071.jpg,17.0,16.0
16,por_072.jpg,16.0,15.0
16,por_073.jpg,8.0,7.0
16,por_074.jpg,15.0,14.0
16,rand_075.jpg,17.0,16.0
16,rand_076.jpg,15.0,14.0
16,rand_077.jpg,15.0,14.0
16,rand_078.jpg,17.0,16.0
16,rand_079.jpg,17.0,16.0
16,sat_080.jpg,10.0,9.0
16,sat_081.jpg,18.0,17.0
16,sat_082.jpg,16.0,15.0
16,sat_083.jpg,17.0,16.0
16,sat_084.jpg,17.0,16.0
16,sat_085.jpg,17.0,16.0
16,sat_086.jpg,19.0,18.0
16,sat_087.jpg,18.0,17.0
16,soc_088.jpg,19.0,18.0
16,soc_089.jpg,21.0,20.0
16,soc_090.jpg,10.0,9.0
16,soc_091.jpg,17.0,16.0
16,soc_092.jpg,20.0,19.0
16,soc_093.jpg,15.0,14.0
16,soc_094.jpg,17.0,16.0
16,soc_095.jpg,15.0,14.0
16,soc_096.jpg,19.0,18.0
16,soc_097.jpg,18.0,17.0
16,soc_098.jpg,14.0,13.0
16,soc_099.jpg,21.0,20.0
16,soc_100.jpg,17.0,16.0
17,act_001.jpg,20.0,19.0
17,act_002.jpg,21.0,20.0
17,act_003.jpg,21.0,20.0
17,act_004.jpg,15.0,14.0
17,act_005.jpg,19.0,18.0
17,art_006.jpg,18.0,17.0
17,art_007.jpg,19.0,18.0
17,art_008.jpg,16.0,15.0
17,art_009.jpg,17.0,16.0
17,art_010.jpg,18.0,17.0
17,art_011.jpg,16.0,15.0
17,cat_012.jpg,19.0,18.0
17,cat_013.jpg,18.0,17.0
17,cat_014.jpg,15.0,14.0
17,cat_015.jpg,15.0,14.0
17,ind_016.jpg,17.0,16.0
17,ind_017.jpg,15.0,14.0
17,ind_018.jpg,18.0,17.0
17,ind_019.jpg,17.0,16.0
17,ind_020.jpg,16.0,15.0
17,ind_021.jpg,10.0,9.0
17,ind_022.jpg,18.0,17.0
17,ind_023.jpg,17.0,16.0
17,ind_024.jpg,20.0,19.0
17,ind_025.jpg,19.0,18.0
17,land_026.jpg,17.0,16.0
17,land_027.jpg,15.0,14.0
17,land_028.jpg,23.0,22.0
17,land_029.jpg,14.0,13.0
17,land_030.jpg,8.0,7.0
17,low_031.jpg,7.0,6.0
17,low_032.jpg,15.0,14.0
17,low_033.jpg,19.0,18.0
17,low_034.jpg,17.0,16.0
17,low_035.jpg,20.0,19.0
17,low_036.jpg,15.0,14.0
17,mood_37.jpg,20.0,19.0
17,mood_38.jpg,18.0,17.0
17,mood_39.jpg,20.0,19.0
17,mood_40.jpg,18.0,17.0
17,mood_41.jpg,19.0,18.0
17,mood_42.jpg,14.0,13.0
17,mood_43.jpg,18.0,17.0
17,mood_44.jpg,20.0,19.0
17,mood_45.jpg,18.0,17.0
17,mood_46.jpg,21.0,20.0
17,noi_047.jpg,15.0,14.0
17,noi_048.jpg,18.0,17.0
17,noi_049.jpg,18.0,17.0
17,noi_050.jpg,16.0,15.0
17,noi_051.jpg,13.0,12.0
17,noi_052.jpg,16.0,15.0
17,noi_053.jpg,18.0,17.0
17,outman_054.jpg,19.0,18.0
17,outman_055.jpg,9.0,8.0
17,outman_056.jpg,15.0,14.0
17,outman_057.jpg,22.0,21.0
17,outman_058.jpg,19.0,18.0
17,outman_059.jpg,18.0,17.0
17,outman_060.jpg,19.0,18.0
17,outman_061.jpg,21.0,20.0
17,pat_066.jpg,19.0,18.0
17,pat_067.jpg,16.0,15.0
17,pat_068.jpg,21.0,20.0
17,pat_069.jpg,16.0,15.0
17,pat_070.jpg,20.0,19.0
17,patch_062.jpg,22.0,21.0
17,patch_063.jpg,19.0,18.0
17,patch_064.jpg,23.0,22.0
17,patch_065.jpg,21.0,20.0
17,por_071.jpg,20.0,19.0
17,por_072.jpg,20.0,19.0
17,por_073.jpg,22.0,21.0
17,por_074.jpg,20.0,19.0
17,rand_075.jpg,22.0,21.0
17,rand_076.jpg,15.0,14.0
17,rand_077.jpg,16.0,15.0
17,rand_078.jpg,15.0,14.0
17,rand_079.jpg,14.0,13.0
17,sat_080.jpg,15.0,14.0
17,sat_081.jpg,19.0,18.0
17,sat_082.jpg,22.0,21.0
17,sat_083.jpg,22.0,21.0
17,sat_084.jpg,17.0,16.0
17,sat_085.jpg,21.0,20.0
17,sat_086.jpg,17.0,16.0
17,sat_087.jpg,16.0,15.0
17,soc_088.jpg,16.0,15.0
17,soc_089.jpg,19.0,18.0
17,soc_090.jpg,18.0,17.0
17,soc_091.jpg,20.0,19.0
